Gridcode,LON,LAT,bio4,bio10,bio11,bio15,bio16,bio17,forest,grassland,farmland,urban,barren,sand,BD,PH,OC
101610164,112.2711383,25.88736271,808.06,27.81,8,51.67,638.08,169.49,0.26,0.575,0.145,0,0.02,1.272,1251.982,6.133,37.806
101610165,112.4711587,25.88305308,809.16,27.78,7.94,52.02,637.97,163.02,0.545,0.32,0.055,0.065,0.015,1.299,1217.875,6.14,39.38
101610166,112.6711597,25.8783885,808.03,27.79,7.98,52.42,634.58,157.51,0.7,0.2225,0.05,0,0.0275,1.281,1211.163,6.156,43.426
101610167,112.8711409,25.8733809,794.71,27.31,7.85,52.88,641.27,153.31,0.7175,0.1775,0.005,0,0.0725,1.343,1184.519,6.048,43.541
101610168,113.071094,25.86798607,794.85,27.53,8.05,52.67,638.2,153.35,0.84,0.1525,0.0075,0,0,1.293,1163.552,5.996,48.775
101610169,113.2710267,25.86223475,730.48,25.13,7.27,52.95,670.37,155.83,0.695,0.2925,0.0125,0,0,1.509,1098.266,5.623,57.939
101610170,113.4709302,25.85611018,712.79,24.32,6.87,53.26,684.95,155.78,0.695,0.295,0.01,0,0,1.686,1092.608,5.4,59.919
101610171,113.6708075,25.84965666,697.18,22.89,5.78,53.7,723.78,158.58,0.7225,0.2075,0.0625,0,0,1.778,1050.031,5.248,66.492
101610172,113.870652,25.84280983,699.08,22.89,5.76,54.05,728.2,156.85,0.4825,0.3225,0.1875,0,0,1.819,1044.008,5.335,61.733
101610173,114.070465,25.83560387,705.51,23.41,6.09,53.77,722.49,158.39,0.265,0.1875,0.5175,0,0.03,1.865,1050.49,5.283,60.651
101610174,114.2702484,25.82803238,752.83,26.26,7.86,53.57,658.04,150.17,0.1625,0.0925,0.65,0.08,0.015,1.501,1130.372,5.529,50.002
101610175,114.4699963,25.82011958,758.86,26.75,8.2,53.11,651.45,151.12,0.645,0.2475,0.0825,0.0225,0.0025,1.527,1150.355,5.65,43.752
101610176,114.6697093,25.8118309,772.91,27.84,8.92,52.4,629.97,151.7,0.7325,0.13,0.1375,0,0,1.409,1192.132,5.92,41.44
101610177,114.8693817,25.80318719,772.53,28.21,9.29,51.28,618.76,156.19,0.505,0.18,0.315,0,0,1.38,1240.429,5.999,40.191
101610178,115.0690177,25.79416241,749.24,26.93,8.58,52.64,647.7,155.53,0.3975,0.255,0.3475,0,0,1.562,1115.75,5.687,43.03
101610179,115.2686118,25.7847959,735.89,26.51,8.5,53.71,678.05,156.71,0.51,0.2275,0.26,0,0.0025,1.544,1098.827,5.583,46.642
101610180,115.4681588,25.77505034,724.38,26.4,8.69,54.68,700.8,157.55,0.825,0.1325,0.04,0,0.0025,1.437,1115.977,5.641,42.213
101610181,115.6676665,25.76497024,728.56,27.15,9.34,55.77,696.49,154.87,0.775,0.145,0.08,0,0,1.344,1122.624,5.775,37.005
101610182,115.8671299,25.75451141,716.83,26.89,9.37,56.62,712.08,154.49,0.3,0.2825,0.4175,0,0,1.353,1125.592,5.647,42.298
101610183,116.0665415,25.74369311,700.7,25.96,8.81,57.01,732.03,155.8,0.655,0.2,0.1375,0.0075,0,1.522,1060.398,5.377,54.579
101610184,116.2659026,25.73249312,689.01,25.89,9.04,57.45,733.8,152.54,0.69,0.2125,0.0825,0.015,0,1.522,1103.578,5.453,46.732
101610185,116.4652179,25.72094984,678.38,26.21,9.63,57.99,728.38,149.1,0.84,0.1375,0.0225,0,0,1.505,1162.166,5.535,38.77
101610186,116.664481,25.70906118,647.91,25.29,9.45,58,737.28,147.58,0.8775,0.1225,0,0,0,1.48,1123.29,5.471,48.799
101610187,116.863686,25.69679065,630.78,24.73,9.29,57.88,726.54,145.39,0.8925,0.105,0.0025,0,0,1.573,1116.136,5.409,48.47
101610188,117.0628385,25.68416477,619.87,24.46,9.25,57.69,718.52,144.16,0.785,0.2,0.0125,0,0.0025,1.6,1102.042,5.305,53.698
101610189,117.2619379,25.67118119,599.87,24.05,9.37,57.56,710.15,141.27,0.7525,0.2325,0.015,0,0,1.459,1073.385,5.247,56.289
101610190,117.4609713,25.65782826,614.85,25.52,10.47,58.35,679.04,133.62,0.65,0.255,0.0925,0,0.0025,1.35,1126.299,5.364,47.153
101610191,117.6599457,25.64411902,595.58,24.56,9.95,57.8,676.39,133.67,0.56,0.27,0.1475,0.0225,0,1.283,1141.041,5.44,45.355
101610192,117.8588605,25.63003914,591.94,24.3,9.78,58.13,666.03,129.75,0.86,0.105,0.0325,0,0.0025,1.344,1129.325,5.403,46.601
101610193,118.0577128,25.61563084,573.85,23.45,9.4,58.65,664.34,125.32,0.785,0.1225,0.09,0,0.0025,1.384,1111.511,5.34,48.686
101610194,118.2565018,25.6008187,578.17,23.87,9.77,60.05,650.93,116.57,0.565,0.355,0.06,0,0.02,1.359,1106.38,5.339,48.38
101610195,118.4552251,25.58568893,571.85,23.68,9.76,61.14,645.76,111.08,0.2725,0.2375,0.1725,0.255,0.0125,1.415,1055.776,5.27,61.132
101610196,118.6538754,25.57015739,577.59,24.07,10.05,61.99,637.62,107.11,0.3295,0.1977,0.1977,0.1395,0.0814,1.36,1089.929,5.338,51.42
101610197,118.8524617,25.55430884,600.45,25.45,10.89,62.89,613.25,100.08,0.0433,0.0817,0.4615,0.0625,0.1538,1.425,1113.075,5.462,43.292
101610198,119.0509711,25.53806669,629.81,27.05,11.9,63.58,575.44,92.12,0.8924,0.1076,0,0,0,1.464,1176.834,5.74,41.092
101610199,119.2392886,25.53702319,629.46,27.38,12.27,63.73,555.99,89.29,0.7225,0.2725,0.0025,0,0.0025,1.512,1180.293,5.755,45.277
101610200,119.4675048,25.52599744,632.67,27.69,12.48,62.26,533.85,93.44,0.6875,0.3075,0.005,0,0,1.569,1268.516,6.192,45.409
101620091,97.78914452,25.03680515,439.79,22.44,11.87,90.33,1069.26,61.87,0.6025,0.3825,0.005,0,0.01,1.24,1005.865,5.474,58.072
101620092,97.94580653,25.06584178,442.74,19.32,8.6,83.3,932.35,69.03,0.4025,0.5325,0.0225,0.0325,0.01,1.302,843.603,5.42,75.641
101620093,98.14265858,25.08754054,465.22,21.44,10.23,85.62,938.14,66.3,0.795,0.2,0.0025,0,0.0025,1.231,963.308,5.573,63.821
101620094,98.33960379,25.10885513,454.12,19.84,8.85,80.18,810.73,68.57,0.4325,0.525,0.02,0,0.0225,1.231,879.249,5.546,70.584
101620095,98.53663599,25.12982574,465.46,20.14,8.89,77.97,741.65,68.53,0.4075,0.49,0.045,0.0425,0.015,1.148,940.367,5.642,63.617
101620096,98.73376003,25.15046193,445.92,19.41,8.65,75.75,669.82,68.77,0.3875,0.555,0.04,0,0.0175,1.409,862.771,5.599,82.257
101620097,98.93097851,25.170696,405.73,22.55,12.83,79.73,691.43,64.23,0.5575,0.405,0.02,0,0.0175,1.009,1163.04,6.137,49.301
101620098,99.12828216,25.19059488,451.59,18.76,7.79,70.65,519.14,64.14,0.545,0.4425,0.0075,0,0.005,1.265,933.268,5.774,73.153
101620099,99.3256745,25.21014714,460.86,20.08,8.89,69.68,487.07,64.11,0.4775,0.5025,0.005,0,0.015,1.19,990.048,5.906,60.439
101620100,99.52314986,25.22932945,452.32,20.05,9.04,68.93,466.7,63.9,0.4625,0.525,0.01,0,0.0025,1.189,984.962,5.919,61.59
101620101,99.72070462,25.24814455,450.59,19.85,8.88,68.66,450.55,62.39,0.4075,0.5,0.0875,0,0.005,1.146,999.384,5.918,57.626
101620102,99.9183439,25.26662854,439.31,21.63,11.06,70.37,452.08,59.8,0.4725,0.435,0.0625,0.0075,0.0225,1.043,1113.921,6.109,48.708
101620103,100.1160661,25.28472041,453.63,19.85,8.88,70.57,437.37,57.3,0.33,0.5725,0.0825,0,0.015,1.116,1002.794,5.873,59.06
101620104,100.3138607,25.30248581,467.93,19.77,8.45,71.7,432.1,54.26,0.405,0.4875,0.04,0,0.0675,1.122,1055.239,5.968,56.687
101620105,100.5117405,25.31987348,456.89,21.03,10.02,73.82,426.73,49.1,0.6475,0.3025,0.0075,0,0.0425,0.975,1173.28,6.201,49.668
101620106,100.7096912,25.33690557,454.21,20.6,9.67,75.43,425.28,46.38,0.5525,0.4125,0.0225,0,0.0125,0.857,1157.669,6.16,50.484
101620107,100.9077184,25.35358611,457.51,19.64,8.63,77.45,429.4,43.33,0.475,0.46,0.0525,0,0.0125,0.942,1097.731,6.079,47.523
101620108,101.1058179,25.36988264,461.81,19.37,8.25,79.53,430.9,39.8,0.345,0.6075,0.0175,0,0.03,0.964,1043.08,6.03,50.515
101620109,101.3039832,25.38584888,456.64,18.64,7.55,80.88,441.39,39.24,0.57,0.3825,0.0175,0,0.03,1.117,948.618,5.813,59.653
101620110,101.5022227,25.40144357,462.41,20.05,8.9,83.39,432.67,35.13,0.765,0.215,0.01,0,0.01,0.962,1073.558,6.06,51.29
101620111,101.7005298,25.41668203,453.56,20.56,9.66,85.56,433.47,31.89,0.38,0.4925,0.07,0,0.055,0.913,1147.631,6.195,44.462
101620112,101.898902,25.43155282,453.57,19.57,8.6,86.29,452.88,32.36,0.41,0.5375,0.025,0,0.0275,1.052,1024.439,6.067,53.469
101620113,102.0973378,25.44607963,457.8,18.63,7.49,85.12,473.25,36.64,0.625,0.3175,0.025,0,0.0325,1.115,956.505,5.829,61.811
101620114,102.295839,25.46022869,465.48,19.97,8.71,85.45,464.6,35.61,0.3825,0.3825,0.21,0,0.025,0.955,1103.329,6.092,47.399
101620115,102.4944017,25.47403761,467.14,20.21,8.87,85.91,469.9,34.3,0.265,0.4675,0.2225,0,0.04,0.905,1149.005,6.269,42.723
101620116,102.6930251,25.48748058,467.55,19.75,8.4,85.36,484.8,35.72,0.1675,0.45,0.3675,0,0.015,0.887,1128.294,6.15,45.781
101620117,102.8917091,25.50053108,462.76,18.11,6.88,84.86,507.35,37.76,0.19,0.5575,0.225,0,0.0275,0.971,1074.424,6.007,49.81
101620118,103.090445,25.51325806,464.48,18.29,7.02,84.62,508.8,37.98,0.06,0.23,0.66,0.0325,0.015,0.932,1073.475,5.947,50.959
101620119,103.2892388,25.52560994,473.26,19.87,8.37,83.84,493.5,38.7,0.2275,0.33,0.3,0.1225,0.02,0.846,1182.148,6.194,42.324
101620120,103.48809,25.53760945,476.39,19.49,7.93,83.94,513.24,40.45,0.36,0.2925,0.3075,0.005,0.035,0.862,1136.595,6.044,46.097
101620121,103.6869886,25.54924308,478.84,19.59,7.97,84.32,528.37,40.17,0.5,0.2175,0.25,0.0175,0.015,0.826,1187.485,6.144,44.997
101620122,103.885939,25.56050711,482.64,19.28,7.5,84.29,548.35,41.3,0.165,0.1025,0.6225,0.0925,0.0175,0.91,1178.164,6.101,44.259
101620123,104.0849392,25.57142941,490.49,18.3,6.27,84.67,580.19,41.58,0.2,0.115,0.5975,0.005,0.0825,0.924,1135.747,6.032,45.733
101620124,104.2839894,25.58197972,504.81,19.4,7.04,84.2,602.52,45.91,0.08,0.1575,0.73,0,0.0325,0.882,1122.041,6.002,52.344
101620125,104.4830819,25.59217365,518.55,19.8,7.08,83.26,629.66,52.58,0.06,0.265,0.6475,0,0.0275,0.916,1075.682,5.964,55.428
101620126,104.6822195,25.60198899,532.9,20.01,6.92,82.63,653.22,55.42,0.0625,0.2175,0.7025,0,0.0175,0.926,1071.982,5.932,53.547
101620127,104.8813997,25.61147787,552.28,20.76,7.18,81.16,668.97,61.12,0.02,0.0775,0.8925,0,0.01,0.858,1095.854,5.912,52.357
101620128,105.0806232,25.62058442,565.16,21.11,7.21,80.09,673.09,62.58,0.0275,0.145,0.7425,0,0.085,0.855,1115.587,5.923,50.195
101620129,105.2798878,25.62931712,583.33,22.34,7.98,79.26,674.68,63.83,0.0475,0.6225,0.3225,0,0.0075,0.862,1162.254,6.065,48.014
101620130,105.4791846,25.63771332,594.48,22.39,7.75,78.71,671.13,63.75,0.045,0.5675,0.38,0,0.0075,0.855,1170.355,6.049,47.435
101620131,105.6785217,25.64572441,605.67,23.91,8.97,78.29,656.75,63.38,0.1275,0.5375,0.275,0,0.06,0.95,1181.974,6.141,50.682
101620132,105.8778955,25.65338318,614.84,24.65,9.47,77.44,635.71,62.19,0.085,0.5875,0.2475,0,0.08,0.999,1181.929,6.155,43.866
101620133,106.0772991,25.66068647,628.21,23.87,8.34,76.32,626.48,62.19,0.275,0.4125,0.2725,0,0.04,0.934,1152.992,6.014,45.919
101620134,106.2767346,25.66762061,635.98,23.4,7.68,75.31,618.75,62.87,0.185,0.335,0.395,0,0.085,0.931,1090.371,5.916,53.896
101620135,106.4762022,25.67419991,648.3,24.16,8.14,73.9,607.84,64.37,0.1425,0.5375,0.2275,0,0.0925,0.963,1127.871,6.084,50.173
101620136,106.6756966,25.68040019,655.52,24.04,7.84,72.7,607.4,66.98,0.135,0.5025,0.3425,0,0.02,0.979,1106.488,6.017,51.424
101620137,106.8752204,25.68626916,662.85,24.08,7.7,71.62,606.63,69.57,0.1375,0.5675,0.24,0,0.055,0.972,1122.201,6.045,48.728
101620138,107.0747665,25.69174127,670.87,24.34,7.78,70.54,605.82,72.76,0.08,0.545,0.255,0,0.12,1.067,1133.755,6.048,50.478
101620139,107.274337,25.69687483,681,24.56,7.78,69.45,603.49,76.06,0.0875,0.6,0.24,0,0.0725,1.094,1158.618,6.092,45.17
101620140,107.4739278,25.70163892,695.52,23.96,6.89,68.44,610.82,81.76,0.5425,0.32,0.1325,0,0.005,1.122,1137.785,5.943,47.451
101620141,107.6735404,25.70604153,704.37,24.37,7.08,67.21,607.29,86.73,0.76,0.22,0.02,0,0,1.118,1154.048,6.002,46.626
101620142,107.8731738,25.71008574,708.15,24.78,7.4,66.07,603.47,91.55,0.6275,0.3075,0.06,0,0.005,1.11,1166.769,5.971,43.451
101620143,108.0728236,25.71376118,711.57,24.94,7.47,65.04,601.3,96.9,0.5325,0.3325,0.1325,0,0.0025,1.176,1117.047,5.765,57.218
101620144,108.27249,25.71707583,717.93,24.33,6.69,64.05,608.47,104.41,0.44,0.4125,0.145,0,0.0025,1.188,1092.505,5.737,62.05
101620145,108.4721663,25.72003046,721.67,24.75,7.03,63.27,608.24,110.21,0.42,0.4175,0.16,0,0.0025,1.136,1130.267,5.803,57.137
101620146,108.6718579,25.72261053,719.98,25.39,7.72,62.63,607.09,116.08,0.4325,0.4675,0.0975,0,0.0025,1.173,1151.305,5.834,49.734
101620147,108.8715601,25.72483935,725.29,25.97,8.16,62.31,620.84,125.06,0.49,0.33,0.1725,0,0.0075,1.233,1158.456,5.798,46.291
101620148,109.0712728,25.72671521,727.99,26.01,8.16,61.96,643.78,137.79,0.705,0.2725,0.0175,0,0.005,1.375,1147.15,5.736,46.506
101620149,109.2709907,25.728229,734.46,26.04,8.07,61.78,669.31,148.33,0.71,0.2375,0.0475,0,0.005,1.456,1146.727,5.697,48.27
101620150,109.4707138,25.72935147,746.94,26.5,8.26,61.79,699.58,156.99,0.5925,0.295,0.1075,0,0.005,1.523,1125.788,5.706,54.546
101620151,109.6704433,25.730142,751.32,26.37,8.03,61.7,732.62,164.93,0.68,0.2375,0.075,0,0.0075,1.596,1138.502,5.569,54.736
101620152,109.8701724,25.73055566,735.77,24.91,6.88,60.78,757.1,170.94,0.725,0.2475,0.02,0,0.0075,1.588,1095.678,5.366,59.328
101620153,110.0699055,25.73061267,730.74,24.26,6.35,60.41,771.9,172.03,0.545,0.2625,0.1825,0,0.01,1.598,1057.705,5.332,66.947
101620154,110.2696383,25.73031653,731.26,24,6.07,59.75,781.71,176.84,0.225,0.395,0.34,0,0.04,1.639,1014.067,5.22,71.946
101620155,110.4693673,25.72962519,750.89,25.39,7.03,59.48,776.02,181.05,0.19,0.55,0.185,0,0.075,1.652,1083.857,5.402,64.075
101620156,110.6690922,25.72860095,762.97,26.24,7.59,58.38,756.37,183.78,0.125,0.52,0.31,0,0.045,1.66,1163.519,5.651,55.668
101620157,110.8688158,25.72720342,768.27,26.4,7.62,57.21,736.25,182.89,0.3725,0.4475,0.09,0,0.09,1.559,1190.17,5.832,50.916
101620158,111.0685264,25.7254475,770.08,26.46,7.65,56.01,720.11,182.72,0.58,0.3575,0.0225,0,0.04,1.535,1183.551,5.944,47.517
101620159,111.2682305,25.72332642,759.82,25.92,7.34,54.96,708,181.87,0.5725,0.3425,0.0525,0,0.0325,1.388,1173.906,5.986,44.232
101620160,111.4679264,25.72084714,751.9,25.61,7.22,54.13,696.29,180.72,0.1125,0.5675,0.2575,0,0.0625,1.461,1144.109,5.758,49.732
101620161,111.6676082,25.71800305,763.64,26.18,7.54,53.45,677.8,178.86,0.075,0.46,0.4375,0,0.0275,1.452,1128.518,5.731,53.311
101620162,111.8672791,25.71479962,768.02,26.37,7.62,53.01,668.43,175.4,0.0375,0.61,0.3425,0.0025,0.0075,1.315,1154.811,5.891,46.225
101620163,112.0669336,25.71122431,791.32,27.22,7.85,52.84,659.81,170.84,0.24,0.6425,0.0875,0.01,0.005,1.271,1244.861,6.046,38.436
101620164,112.2665705,25.70729222,794.26,27.56,8.09,52.87,653,164.82,0.595,0.37,0.035,0,0,1.33,1263.494,5.98,41.867
101620165,112.4661861,25.70299494,799.69,27.81,8.2,53.37,644.43,156.59,0.7425,0.2325,0.02,0,0.005,1.295,1243.159,6.104,42.542
101620166,112.6657869,25.6983318,783.89,27.16,7.95,53.99,649.96,150.77,0.5675,0.3825,0.0475,0,0.0025,1.378,1219.074,6.072,44.57
101620167,112.8653657,25.69333238,753.4,25.82,7.36,54.46,667,148.61,0.7975,0.1975,0,0,0.005,1.481,1157.127,5.911,49.095
101620168,113.0649188,25.68795234,747,25.54,7.25,54.52,674.83,148.76,0.6075,0.265,0.1275,0,0,1.451,1127.195,5.793,53.388
101620169,113.2644499,25.68221454,712.23,23.97,6.57,55.09,705.78,149.62,0.7425,0.18,0.0775,0,0,1.714,1075.99,5.454,64.478
101620170,113.463952,25.67609958,717.34,24.65,7.12,55.52,689.31,145.17,0.7475,0.2275,0.025,0,0,1.71,1106.974,5.406,57.918
101620171,113.663427,25.66963117,720.75,24.71,7.11,55.63,696.22,145.67,0.835,0.1225,0.0375,0,0.005,1.69,1138.198,5.485,49.693
101620172,113.8628739,25.66280609,710.38,24.19,6.8,55.32,712.04,149.65,0.665,0.2675,0.0675,0,0,1.739,1106.56,5.457,53.572
101620173,114.0622892,25.65560638,728.82,25.33,7.48,55.28,689.69,147.19,0.375,0.2225,0.3925,0.0025,0.0075,1.643,1134.589,5.513,50.515
101620174,114.2616701,25.64805016,721.84,25.06,7.36,54.89,698.61,149.85,0.4825,0.315,0.19,0.0075,0.005,1.647,1121.648,5.402,51.415
101620175,114.4610176,25.64015144,734.89,26.11,8.13,54.49,680.93,149.69,0.585,0.2975,0.11,0,0.0075,1.537,1127.974,5.578,42.371
101620176,114.6603266,25.63188064,755.19,27.54,9.09,53.64,650.19,150.28,0.7975,0.175,0.0275,0,0,1.466,1175.801,5.821,41.083
101620177,114.8596043,25.62324677,748.07,27.26,8.96,53.33,651.85,152.76,0.505,0.2675,0.2275,0,0,1.569,1109.42,5.737,41.176
101620178,115.0588356,25.61423046,732.41,26.82,8.92,53.81,663.29,153.25,0.655,0.185,0.16,0,0,1.488,1104.957,5.648,42.8
101620179,115.2580298,25.60488712,709.02,25.77,8.42,54.54,702.96,156.43,0.445,0.2275,0.3225,0,0.005,1.589,1073.449,5.467,51.741
101620180,115.4571783,25.59514911,718.08,26.64,9.1,55.24,695.02,153.82,0.8825,0.1075,0.01,0,0,1.412,1097.485,5.614,42.59
101620181,115.6562857,25.5850678,714.07,26.9,9.46,56.03,700.95,153.17,0.6525,0.1575,0.19,0,0,1.487,1100.688,5.606,41.371
101620182,115.8553476,25.5746269,706.48,26.95,9.68,56.63,709.28,152.05,0.4275,0.205,0.365,0,0.0025,1.425,1122.486,5.674,41.629
101620183,116.0543664,25.56384088,670.08,25.07,8.67,56.94,742.99,153.04,0.66,0.2125,0.1275,0,0,1.69,1067.69,5.318,58.386
101620184,116.2533321,25.55266299,684.65,26.4,9.67,57.51,716.01,148.32,0.8675,0.1175,0.015,0,0,1.503,1113.268,5.464,42.401
101620185,116.4522468,25.54113187,670.31,26.15,9.76,57.57,716.9,146.9,0.9125,0.0675,0.02,0,0,1.428,1143.479,5.504,40.834
101620186,116.651111,25.52924432,649.99,25.83,9.95,57.92,709.82,142.17,0.915,0.085,0,0,0,1.58,1146.015,5.469,41.05
101620187,116.8499198,25.51699375,593.72,22.93,8.41,57.61,732.81,142.03,0.88,0.115,0.005,0,0,1.75,1040.406,5.23,60.918
101620188,117.0486741,25.50438365,591.02,23.65,9.2,57.66,710.45,137.82,0.84,0.1525,0.005,0,0.0025,1.641,1050.029,5.182,59.97
101620189,117.2473732,25.49143395,606.3,25.18,10.36,58.07,677.47,131.43,0.79,0.21,0,0,0,1.438,1106.986,5.314,50.497
101620190,117.4460173,25.4780865,612.77,25.92,10.94,58.32,652.81,127.13,0.5625,0.3575,0.075,0,0.005,1.26,1137.329,5.357,46.273
101620191,117.6445976,25.46441481,597.56,25.22,10.62,58.29,647.16,124.6,0.2775,0.565,0.125,0.0125,0.02,1.235,1145.892,5.43,44.05
101620192,117.8431143,25.45034912,589.27,24.74,10.34,58.53,643.55,121.78,0.505,0.3325,0.16,0,0.0025,1.306,1144.675,5.399,43.947
101620193,118.0415744,25.43596516,593.29,25.02,10.56,59.38,631.08,115.73,0.2975,0.2925,0.3725,0.0275,0.0025,1.305,1153.176,5.424,42.446
101620194,118.2399635,25.42117124,603.32,25.66,10.99,60.53,612.95,108.08,0.195,0.2,0.59,0.0025,0.0125,1.336,1185.559,5.492,38.981
101620195,118.4382931,25.40605769,603.7,25.91,11.26,61.55,596.88,100.74,0.1008,0.1689,0.5886,0.0599,0.0572,1.3,1117.767,5.418,44.494
101620196,118.6365557,25.39056178,619.95,26.79,11.84,62.43,575.19,93.54,0.1599,0.2347,0.0714,0.4116,0.0102,1.459,1206.22,5.676,38.286
101620197,118.8347406,25.37472447,624.6,27.25,12.25,63.09,560.25,88.8,0.5328,0.1136,0.0354,0.2955,0,1.558,1216.178,5.749,36.642
101620198,119.0331993,25.3622508,629.49,27.76,12.67,63.17,540.61,85.54,0.7597,0.0844,0.0292,0.1136,0.013,1.674,1258.908,5.999,42.597
101620210,121.4212558,25.11825887,497.79,26.76,14.66,26.22,885.44,482.23,0.6727,0.3236,0,0,0.0036,1.097,1140.038,5.526,69.279
101620211,121.5999202,25.11419629,505.51,26.62,14.33,24.67,1024.17,608.44,0.81,0.185,0.0025,0,0.0025,1.306,997.596,5.25,95.94
101620212,121.792229,25.07337935,490.33,26.39,14.49,24.57,1115.84,688.58,0.8075,0.19,0.0025,0,0,1.288,910.09,5.101,123.996
101630091,97.7962314,24.85828787,432.19,18.95,8.49,84.47,950.19,64.64,0.4575,0.485,0.055,0,0.0025,1.346,846.051,5.441,76.962
101630092,97.96977198,24.88660534,435.07,19.96,9.45,85,933.52,64.38,0.615,0.3525,0.0225,0,0.01,1.28,864.419,5.457,77.076
101630093,98.16624095,24.90827593,449.17,21.58,10.75,86.48,918.04,61.17,0.6275,0.3475,0.025,0,0,1.227,937.972,5.505,65.549
101630094,98.36280264,24.92955711,448.16,22.55,11.73,86.58,885.32,60.26,0.4,0.5475,0.045,0,0.0075,1.151,1053.373,5.678,54.988
101630095,98.55945008,24.95050892,466.5,20.71,9.43,80.52,753.39,63.28,0.4125,0.5125,0.065,0,0.01,1.246,943.981,5.558,61.114
101630096,98.75618703,24.97110493,445.49,21.31,10.57,79.84,706.49,63.81,0.425,0.5,0.05,0,0.025,1.233,988.38,5.72,66.462
101630097,98.95301813,24.99131748,404.35,22.82,13.13,81.79,688.36,59.36,0.5525,0.4475,0,0,0,1.023,1167.529,6.049,49.211
101630098,99.14993539,25.01119086,464.48,21,9.73,74.04,526.06,58.98,0.585,0.395,0.02,0,0,1.073,1103.929,5.997,53.726
101630099,99.34693861,25.03070064,433.74,21.86,11.44,73.61,506.65,60.01,0.595,0.3925,0.0075,0,0.005,0.979,1133.514,6.059,48.542
101630100,99.54402815,25.04985957,442.57,20.27,9.5,72.56,491.38,60.56,0.465,0.52,0.0125,0,0.0025,1.264,970.336,5.831,64.85
101630101,99.74120077,25.06864772,448.83,20.32,9.42,72,476.85,60.75,0.455,0.4975,0.045,0,0.0025,1.208,991.302,5.91,61.406
101630102,99.93844922,25.08711272,436.87,21.09,10.55,72.84,469.52,57.71,0.5925,0.37,0.03,0,0.0075,1.088,1061.177,6.011,56.561
101630103,100.1357814,25.10517069,439.03,20.17,9.54,72.9,456.89,55.88,0.3675,0.5775,0.0375,0,0.0175,1.069,1009.178,5.86,55.724
101630104,100.3331904,25.12291073,450.95,19.42,8.49,73.58,451.52,53.88,0.465,0.4575,0.0425,0,0.035,1.126,956.967,5.835,62.539
101630105,100.5306743,25.14026371,439.38,20.56,9.91,75.45,449.18,49.62,0.715,0.23,0.0175,0,0.0375,1.071,1056.572,5.954,57.58
101630106,100.7282337,25.15729041,428.12,21.95,11.64,78.18,445.02,43.82,0.31,0.5575,0.065,0,0.065,0.92,1192.935,6.179,46.494
101630107,100.9258677,25.17394203,448.82,18.86,8.03,78.13,449.14,44.57,0.435,0.52,0.005,0,0.0325,1.005,1014.259,5.921,56.82
101630108,101.1235755,25.19020965,463.19,20.07,8.9,80.25,442.66,41,0.575,0.3925,0.0175,0,0.015,0.914,1083.667,6.006,50.097
101630109,101.3213535,25.20616308,467.51,20.6,9.34,82.33,439.89,37.64,0.71,0.2675,0.02,0,0.0025,0.912,1110.887,6.097,47.032
101630110,101.5192026,25.22171512,465.4,20.52,9.34,83.59,441.1,36.13,0.6475,0.315,0.015,0.0125,0.01,0.914,1123.628,6.175,49.24
101630111,101.7171117,25.23695176,463.5,20.57,9.4,84.54,444.3,35.43,0.49,0.435,0.045,0,0.03,0.932,1098.661,6.162,48.377
101630112,101.9150935,25.25178446,461.12,19.88,8.68,84.05,457.23,38.16,0.635,0.3125,0.0375,0,0.015,1.1,957.128,5.842,59.82
101630113,102.1131385,25.26629067,463.58,20.8,9.6,84.84,450.06,36.07,0.62,0.32,0.0225,0,0.0375,0.959,1096.754,6.11,46.874
101630114,102.3112456,25.28043235,461.75,19.6,8.4,84.66,475.21,37.99,0.4525,0.4525,0.0575,0,0.0375,0.995,1071.531,6.125,52.401
101630115,102.5094145,25.29420779,463.82,20.03,8.8,85.01,483.2,36.75,0.2925,0.3125,0.3525,0.0125,0.03,0.875,1135.921,6.196,43.926
101630116,102.7076412,25.30763682,463.46,19.2,7.99,84.36,503.35,39.31,0.185,0.5325,0.2475,0,0.035,0.978,1050.369,5.935,51.688
101630117,102.9059274,25.32067886,460.42,18.84,7.67,83.78,508.4,40.67,0.1325,0.3425,0.485,0,0.04,0.955,1060.788,5.908,52.241
101630118,103.1042729,25.33338109,467.4,19.88,8.55,83.18,494.56,40.56,0.1375,0.3325,0.495,0,0.0225,0.858,1169.632,6.079,44.806
